Aepyceros_melampus,Alcelaphus_buselaphus,Alcelaphus_caama,Alces_alces,Alces_americanus,Ammotragus_lervia,Antidorcas_marsupialis,Antilocapra_americana,Antilope_cervicapra,Axis_axis,Axis_porcinus,Bison_bison,Bison_bonasus,Blastocerus_dichotomus,Bos_frontalis_gaurus,Bos_grunniens_mutus,Bos_javanicus,Bos_taurus_primigenius,Boselaphus_tragocamelus,Bubalus_bubalis_arnee,Budorcas_taxicolor,Camelus_bactrianus,Camelus_dromedarius,Capra_hircus_aegagrus,Capra_ibex,Capra_nubiana,Capra_pyrenaica,Capra_sibirica,Capreolus_capreolus,Capreolus_pygargus,Capricornis_crispus,Capricornis_swinhoei,Catagonus_wagneri,Cephalophus_dorsalis,Cephalophus_jentinki,Cephalophus_natalensis,Cephalophus_niger,Cephalophus_nigrifrons,Cephalophus_rufilatus,Cephalophus_silvicultor,Cephalophus_zebra,Ceratotherium_simum,Cervus_elaphus,Cervus_nippon,Connochaetes_gnou,Connochaetes_taurinus,Dama_dama,Damaliscus_korrigum,Damaliscus_lunatus,Damaliscus_pygargus,Diceros_bicornis,Equus_burchellii,Equus_grevyi,Equus_hemionus,Equus_kiang,Equus_przewalskii,Equus_zebra,Eudorcas_rufifrons,Eudorcas_thomsonii,Gazella_bennettii,Gazella_dorcas,Gazella_gazella,Gazella_subgutturosa,Giraffa_camelopardalis,Hemitragus_jemlahicus,Hippocamelus_antisensis,Hippocamelus_bisulcus,Hippopotamus_amphibius,Hippotragus_equinus,Hippotragus_niger,Hyemoschus_aquaticus,Hylochoerus_meinertzhageni,Kobus_ellipsiprymnus,Kobus_kob,Kobus_leche,Kobus_megaceros,Kobus_vardonii,Lama_glama_guanicoe,Litocranius_walleri,Madoqua_guentheri,Madoqua_kirkii,Madoqua_saltiana,Mazama_americana,Mazama_gouazoubira,Mazama_nana,Mazama_pandora,Mazama_rufina,Mazama_temama,Muntiacus_muntjak,Muntiacus_reevesi,Nanger_granti,Nanger_soemmerringii,Neotragus_batesi,Neotragus_pygmaeus,Odocoileus_hemionus,Odocoileus_virginianus,Oreamnos_americanus,Oreotragus_oreotragus,Oryx_beisa,Oryx_gazella,Oryx_leucoryx,Ourebia_ourebi,Ovibos_moschatus,Ovis_ammon,Ovis_aries_orientalis,Ovis_canadensis,Ovis_dalli,Ozotoceros_bezoarticus,Pecari_tajacu,Pelea_capreolus,Phacochoerus_aethiopicus,Phacochoerus_africanus,Philantomba_maxwellii,Philantomba_monticola,Potamochoerus_larvatus,Potamochoerus_porcus,Procapra_picticaudata,Pseudois_nayaur,Pudu_puda,Rangifer_tarandus,Raphicerus_campestris,Raphicerus_melanotis,Raphicerus_sharpei,Redunca_arundinum,Redunca_fulvorufula,Redunca_redunca,Rhinoceros_unicornis,Rucervus_duvaucelii,Rupicapra_pyrenaica,Rupicapra_rupicapra,Rusa_timorensis,Rusa_unicolor,Sus_barbatus,Sus_cebifrons,Sus_philippensis,Sus_scrofa,Sylvicapra_grimmia,Syncerus_caffer,Tapirus_bairdii,Tapirus_pinchaque,Tapirus_terrestris,Taurotragus_oryx,Tayassu_pecari,Tragelaphus_angasii,Tragelaphus_buxtoni,Tragelaphus_eurycerus,Tragelaphus_imberbis,Tragelaphus_scriptus,Tragelaphus_spekii,Tragelaphus_strepsiceros,Tragulus_kanchil,Tragulus_napu,Vicagna_vicugna
Kobus_vardonii,0.126551779352112,0.0607978480520632,0.103813567385002,0.000385224935195994,0.000355483749533314,0.0337912243161603,0.00883800605353091,0.000243046405953184,0.0573727674632306,0.0453851130885171,0.0983065122277568,2.2337968393904e-06,0.000137398922291365,0.0434732683138037,0.0336437205165472,0.054866749235537,0.0540771094535676,0.0237187703530873,0.0511671366392206,0.0623826246316641,0.0137610807375209,0.00580875955862115,0.0457100468140058,0.0117144647646874,0.000747442990925884,0.00120004469121038,0.000328000803219375,0.0191926989823815,8.11616345567368e-05,0.042707891928575,0.000357741925145372,0.0105747002335697,0.112728769638795,0.00311336898838288,7.42989972314367e-05,0.00963470114877207,6.71542176267081e-05,0.000424763246523185,0.16557556839919,0.0045340266702858,7.77478680860089e-05,0.000700325082236053,0.00200798472942432,0.00156548288315028,0.0494848518568448,0.0201646493112886,0.00176940317785024,0.0746647579206045,0.102577379973067,0.00245510507334834,0.0318082140069365,0.118117408937222,0.000262663964158083,0.0465673844072552,0.0424331890393121,0.0805836008072586,0.0460345497280787,0.183397596162242,0.000641454163518684,0.0185851186210365,0.00774008990285913,0.00556157514883693,0.0755937428267248,0.0908507141386622,0.0756255791181178,0.0203293511847464,0.000849556797898554,0.0620122873575988,0.255522929743255,0.142903033426346,0.00278944046609997,0.000292903748662754,0.114228136969413,0.171260865358624,0.0444664250503042,0.01255199414686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lama_glama_guanicoe,0.0395623457176918,0.165322188714158,0.0197527768857642,0.182545252186603,0.397494706483357,0.0708061055869217,0.530693982856269,0.117441987296162,0.326963007152838,0.0864124315114387,0.116912529958371,0.121120656755318,0.269603863097203,0.0475810543058885,0.108557065027928,0.458735360019058,0.467380013401642,0.551009200452442,0.0560787968840178,0.194716646616898,0.578676010354453,0.430531922367186,0.189615649536539,0.268252643544823,0.227134319227345,0.0179880036366676,0.11749107583834,0.559185387564273,0.158215193435935,0.409528317140688,0.458520004416062,0.148452082269587,0.0252333251184019,0.17016387818192,0.00186229179333985,0.0367828783277332,0.418632646377591,0.435928363307709,0.0129983860000181,0.222589569502587,0.00325334096155272,0.0352477950867824,0.166104805000088,0.30586352894103,0.51963819937629,0.0763368993891251,0.118961069701909,0.227945688227837,0.0278258265603708,0.581600850464844,0.0528216551775337,0.0714025819152344,0.00405671651079742,0.146623322953523,0.565395813576201,0.331835334757835,0.167166551233311,0.000736407835199682,0.218509502195703,0.0164267858116014,0.0299232704233748,0.0136653488384783,0.215159346703172,0.0566613987749315,0.240981635088837,0.521995350293056,0.60117796395646,0.120111219892855,0.00492865754289074,0.0279947174401065,0.0070693145593389,0.00215115145833467,0.189852051031909,0.00299280278940917,0.0065210222098343,0.0188945949270498,0.00465392541890575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litocranius_walleri,0.106719488998516,0.301583641814212,0.0271420347988478,0.0671484286728242,0.162932276054697,0.047682013542745,0.318151070931644,0.174155800758149,0.308817296382748,0.100188365047313,0.0958155621879339,0.0396678666487408,0.0851801733926407,0.0233557680352183,0.0820241993613429,0.352959861395546,0.236919988880022,0.318320775723335,0.103585335521624,0.188350924274149,0.190578238455314,0.316371897586922,0.262330173241834,0.165549708152625,0.0605836620700853,0.000847686518454793,0.0856784057428557,0.289788630817268,0.00983217004453985,0.187503175710034,0.318656295287225,0.0632770107299686,0.0125687941773894,0.0453384308610891,0.00190752066544952,0.0275916087047887,0.100128176229814,0.157015430667375,0.0276222216006109,0.0547858485250848,0.00213863975262774,0.0374312703291814,0.0759243589367591,0.134646062892331,0.287776450244926,0.0964951847866915,0.0549022512515589,0.158411986117802,0.0886324789972327,0.218583619126604,0.103503898022833,0.116000221840011,0.0456034536596086,0.0909178317625859,0.251119854945042,0.361874585720018,0.0841792555944478,0.000887024605199405,0.218690290900804,0.00614952579301309,0.0397603783656035,0.000180626498405223,0.180852994770235,0.0906109507989004,0.132863760330553,0.303140059921423,0.194276062325833,0.125227332465748,0.00572538778453202,0.0595768435167799,0.0322922628230412,0.00388961103473251,0.0986924409979211,0.00802425277294017,0.00571636952723065,0.0375774188559969,0.0083551261031759,0.226024797446328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madoqua_guentheri,0.145055758049705,0.0911890558981225,0.0213350092062491,0.000723364624662159,0.000780085344602832,0.0267944769562067,0.00325994706017319,0.00220974470463531,0.0290486427282947,0.119977753662938,0.0722862412031713,0.000498270100136589,0.00145505481095587,0.0101205314910152,0.0806419356526568,0.0346137068713501,0.0448929241431956,0.0189627704778581,0.00763349815621672,0.0774865256213422,0.0227669420861686,0.0071117291308237,0.0310093598037809,0.0125575750606043,0.0018901798018166,3.20684026129392e-05,0.012221314330669,0.0274925724250779,0.00217054238806402,0.0447399599682641,0.000709711712289063,0.0595563170344053,0.0139342166745168,0.0140714997323462,0.00365188342541933,0.0104430097982465,0.0177793506204442,0.0607327360043006,0.0816738132179302,0.02507897752886,0.00399733916739908,0.00438939140641925,0.00126163426970316,0.00617522553465832,0.0313618908338182,0.0321085909445943,0.0354639349047842,0.0416584769534319,0.101982391471435,0.0102702274891807,0.108579539222141,0.149767698141243,0.265323876232618,0.0544142345827692,0.0498488583166374,0.0262475397663993,0.0587556832064663,0.0011411529594656,0.08426102421854,0.00218219289826738,0.00204030850033043,0.000307526386665424,0.0330189921117852,0.104114447090253,0.0932662812276853,0.0306459483521659,0.00257004739282707,0.0749092853751311,0.0121666693351337,0.0141813750138606,0.0741399981601365,0.0225296031416098,0.108678406700553,0.031961821460007,9.2910776604449e-05,0.12971411572915,0.00256643844490434,0.0127324069780087,0.0916094614254607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madoqua_kirkii,0.320069651903904,0.256525802115042,0.0748437129965656,0.0362964350359045,0.107259905863722,0.180874431247024,0.136737447526905,0.10501532556137,0.171606766479536,0.209637548739605,0.22508991643549,0.0498713610359369,0.0427942526209086,0.10485525436524,0.257933622917912,0.218433032926454,0.184363533015591,0.175760237303038,0.162826491484651,0.246353770705573,0.226188677863157,0.0966489231682239,0.157762310719247,0.0532722148712662,0.0278828510294798,0.000342427915052013,0.0394706732999858,0.204572886822201,0.0828394173498989,0.314655409060853,0.169774213938901,0.110584324380651,0.038366681797894,0.203309484218293,0.00747380739763615,0.256196740288104,0.125967626728258,0.12812766179637,0.0452872975556182,0.207708373877056,0.00757767355926764,0.246661528837517,0.0862013554796676,0.190153902995708,0.250842514595204,0.378570571678816,0.0678941812378574,0.436332220032964,0.301694450254955,0.208696246552074,0.393566999144214,0.357259355979514,0.0259005687521446,0.205466162238393,0.211274346780117,0.146467528863045,0.238943313581494,0.00181146372411212,0.264888248223925,0.00979890211877865,0.0584097275616351,0.000452711071165957,0.151013357771828,0.36545419749232,0.256952372298088,0.25007378027665,0.0835653119589985,0.370761764774343,0.00722195764073796,0.209303547551193,0.0666728761985536,0.0171944949873991,0.296179049689412,0.00669541770464177,0.0183844425491414,0.0281899341702019,0.0160361433695121,0.128880336128448,0.157913853358565,0.0804893323520545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madoqua_saltiana,0.241748222069051,0.332384034430313,0.127935878845633,0.0299490444244642,0.100329578504604,0.299432148085524,0.19848677405527,0.219891066867517,0.338508343639364,0.162028324097117,0.354161849110951,0.0749797935820323,0.0636482070758212,0.0923919111221266,0.337259402690834,0.293442996334048,0.341818044116225,0.3324225663228,0.189378007404035,0.478764653959734,0.196583191404408,0.286637360847123,0.366464141629031,0.16217050251896,0.0212632237218997,0.00382626915946949,0.0206906113914403,0.243869932320545,0.0331290051829783,0.349130453595254,0.200676249748218,0.0763254711454011,0.21031586394209,0.106592490885706,0.00980596689708069,0.123315547587219,0.113726494433537,0.104182079143795,0.0756532826359584,0.151946701838554,0.0100225103840766,0.183417401077153,0.128812005608171,0.189962152432871,0.323026980419776,0.434215934252947,0.0387764292907385,0.382774522803791,0.258660482117608,0.164391335824256,0.267375554628278,0.234216424474649,0.017203512433406,0.258110860627106,0.244365189126349,0.18565514727583,0.287124310877592,0.00701038224478145,0.241663397451776,0.0625954986119294,0.11289643143116,0.0147718473704453,0.281927194961355,0.198364629963308,0.269616895740594,0.319675036655551,0.0827504336827894,0.288809870848887,0.0221344615079729,0.215306237302723,0.0546283845094901,0.00741518556384813,0.236716359618616,0.0180298587780949,0.0733713897399555,0.0343194058126621,0.038917868484716,0.13872343739878,0.248895979864636,0.0443919021018826,0.333222915099219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mazama_americana,0.125462764378152,0.0922575605356935,0.0181213342132756,0.003388391996619,0.00384106605853407,0.104993653175512,0.00537781029032935,0.00842520257609092,0.0594079715111464,0.252057342441346,0.374239223759766,0.00235550307442034,0.00449594386873597,0.215413289342974,0.257117906375217,0.0769797942424062,0.146631352748073,0.0249830573881942,0.019279400714756,0.283324009355512,0.100695561501198,0.00621076014338029,0.0515760540766258,0.0309200545978885,0.00256518657781668,0.000657785623740859,0.00118443048313188,0.0701710111581166,0.0155812416557962,0.253492975015601,0.00126895559124185,0.351745448182713,0.0162285928802431,0.321135897284544,0.252673686226173,0.240818265548145,0.241011635542413,0.106304590483046,0.145276435898331,0.36326377322049,0.252242572124743,0.0997460765361682,0.0116694357273484,0.0603849270870024,0.124278200062368,0.158861325550639,0.0671353783453208,0.17836573751582,0.107943722385027,0.0779988617138418,0.175796226003951,0.129889298892028,0.0130660035432446,0.111709733546763,0.213180760756654,0.0607728582642175,0.145976527434097,0.0019390734664313,0.0303867765104318,0.0060762921734473,0.0189088969769621,0.00030308399123935,0.0455889797951923,0.168536901686288,0.397709334839237,0.100085388847278,0.00668484726499363,0.143033482545552,0.0134874195207982,0.109558353365538,0.428080706959285,0.263836850979189,0.146116825416746,0.0150868051645421,0.00681248018615688,0.0254022544920179,0.0255581482604107,0.0230103441428572,0.0287908625609594,0.0363187449777586,0.176070643387315,0.116131461665381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mazama_gouazoubira,0.212653822499881,0.124498986120275,0.0363223194728427,0.00691118710992444,0.012470080520083,0.178880035029408,0.0330562598122414,0.0452653291468217,0.132466749867566,0.2352507783564,0.393068482592002,0.0245351081861863,0.012661292825163,0.23089552167737,0.317761603630805,0.126662116026639,0.217338805780452,0.092804913290746,0.0549340297027359,0.313791768627025,0.130757154621297,0.0540498660937533,0.124604012804615,0.0684871465995527,0.0113129879452788,0.00946251234421114,0.00663375324469506,0.11179089278654,0.0489198026168179,0.295715594004081,0.0179403652318632,0.258091907212612,0.066605838185553,0.279924347840505,0.0890283299582092,0.325022283708274,0.160919212024036,0.0654112696483584,0.101806771382037,0.296257110827008,0.0913765180237224,0.175579121909079,0.0637014142420305,0.108127364713417,0.156247016594146,0.265123716181863,0.0463678866528839,0.247307211627925,0.191221633755961,0.0959078662673298,0.222326219085374,0.195923630766739,0.00337580341180133,0.167201422910529,0.225342522741158,0.0971404933317557,0.206204098280644,0.000721857948978943,0.0460919213407162,0.0488504026273828,0.0693027856757616,0.018931056560526,0.108478116686794,0.203096029500306,0.368978053568979,0.148544894079981,0.0192096912558821,0.273013128019776,0.0135669484166735,0.221571349833311,0.208029608999663,0.12726925114544,0.201339931280903,0.00726462291845742,0.0258893798528674,0.0202418936880575,0.0327782739537521,0.0618511599821753,0.0621329131032582,0.0327631957686862,0.237039218790773,0.209875292668728,0.427258151977046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mazama_nana,0.0123821421733848,0.0116896945988425,0.00501684974223759,0.00234998239235151,0.000991892713663733,0.0413200670435728,6.39106946768164e-05,0.000112643652276034,0.0164366965557083,0.253727508215088,0.26997507749732,0.000922295942914375,0.00391135064166848,0.246490530169614,0.137608301239555,0.0264091499977857,0.0776841188959327,0.00143847603076963,0.00203652561752865,0.180018059312859,0.0493254123556491,4.1123124989606e-05,0.0119372743414975,0.0192631419056605,0.000904758526631522,0.00073801109488536,0.000110395540781627,0.0266618500864813,0.00495757175431144,0.163893557895849,8.44729424190893e-05,0.368596020417995,0.00720808081254687,0.35898120574221,0.387218584397991,0.130751429331022,0.264556809990564,0.149438831888126,0.203376375628205,0.429015436563487,0.38810960016921,0.0109570078439545,0.00637367961336743,0.0463437755257353,0.0594097121841192,0.0460895761687228,0.054374131906809,0.0486655566835623,0.00793099841351086,0.0462267944662543,0.0515087305416676,0.00756181550674184,0.0107048268836955,0.0371824220196378,0.135657917223272,0.0244511067091541,0.0688405444928114,0.000809928029489315,0.00362884276054987,0.00234338469587858,0.003453441933992,6.61893972507821e-05,0.0145021627859517,0.0282682222074058,0.294813809655163,0.0454937070328127,0.00397954925540145,0.0186644364553497,0.00445106356870784,0.0359525286898599,0.658044293653825,0.460199016665558,0.0281973456254675,0.00662718357256453,0.000374961293594489,0.00565364671104618,0.0109583562298203,0.0017332209540476,0.00452315737399811,0.00496814509383237,0.0292974335833436,0.0237111032862919,0.476171580091365,0.294728590719936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mazama_pandora,0.222549182685745,0.16736255314774,0.0927052663160706,0.0387557443358409,0.155117234438883,0.157739494249713,0.267879645918131,0.102721841571904,0.429778076691416,0.116455305141433,0.199802318176324,0.0710696987565218,0.136706566068367,0.123072320111963,0.171913455380376,0.291353271521742,0.346514176136792,0.29687537462234,0.106570575752798,0.219756199413423,0.314595339898239,0.294050582660138,0.170135989017593,0.252743717069886,0.0853396517161649,0.0109725406767364,0.0557860591140245,0.373243758173489,0.088171515861509,0.321080690391907,0.262058971433646,0.0815174740210763,0.150018918279412,0.131323662427364,0.00474890823752649,0.138048761878036,0.223440847580432,0.276018440703376,0.0463780208989083,0.160102435871743,0.00615778668950318,0.0737019416580011,0.105348111065748,0.199856712095117,0.327531590439063,0.171795332283538,0.0631600995981155,0.292924626770126,0.164262685129259,0.276980044341607,0.100399013191971,0.159673406542394,0.000928260656248514,0.198986808163568,0.341884690635563,0.219077874013273,0.23399573497343,0.00631221970059859,0.152506521285005,0.0697771365543718,0.0505188963004994,0.0290250239318151,0.312261720216412,0.106953190898652,0.205062899071489,0.341381049231149,0.205989528873592,0.227367728924946,0.031737200151245,0.176126892110409,0.00815007928141176,0.00524357132474162,0.231389402879399,0.0102682404373906,0.0827697638597676,0.00603626507020283,0.0826358412689356,0.266172714356147,0.153190785103351,0.0058663726147502,0.162672129990487,0.208178283044034,0.0595011576648304,0.130158819446236,0.00877865724012716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mazama_rufina,0.08124478823208,0.0512754982176383,0.00598665167789836,0.00175466595425999,0.00319944690737439,0.0235416179020478,0.00822632273329305,0.00252762407572737,0.024155652546395,0.20243793468488,0.179000400668594,0.00530596116442628,0.00879556879385934,0.0727391427768367,0.0951007916649922,0.0354143278327641,0.0751754270177322,0.0145462424050622,0.00398255110935275,0.135640307055219,0.0472906313085433,0.0107795354917745,0.0270968052016161,0.0224176317616483,0.00846528979620886,0.000374789379330553,0.0104228542947509,0.042789647814017,0.00705579853561511,0.125320590019707,0.0054911823792253,0.237146056707341,0.00301489138209587,0.106621955093313,0.183340699887808,0.0361020659383428,0.161191271241984,0.280834774603283,0.0997868231506654,0.192279080965517,0.185530682937418,0.00975046209382135,0.00299573288355226,0.0355942501518375,0.0491967681494647,0.0264211440971326,0.0834565248463495,0.0391141367994718,0.054440053832413,0.0426303172828977,0.0452639558923915,0.0785819064133555,0.114857961780784,0.040979983929084,0.116128155587115,0.0237667732827395,0.0643487615212113,0.000265418891247315,0.0376306462792677,0.00198208424767832,0.00209741605057112,0.000604849511004368,0.0273263026848551,0.0587671665296398,0.204050586791336,0.0553565378870187,0.0107615506161757,0.0458235822085673,0.00544431619012475,0.00779823847947569,0.365748094503137,0.278093620374189,0.07332988091425,0.0113422593708878,0.000364331298288834,0.0405563256741542,0.00147930556008047,0.0188191470398079,0.0362432523089391,0.150017807577941,0.0432821088051212,0.0420619218999759,0.172985821974079,0.072975820448161,0.230158278592162,0.0122340588809214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mazama_temama,0.157963703722115,0.100199407748925,0.0228886492027432,0.029378575067558,0.037509666175596,0.101900106672841,0.0228190651450053,0.0168368826927929,0.0717959475069797,0.279136612201739,0.362424322065484,0.0121014697072059,0.0395165568584532,0.197284427816493,0.286792401526395,0.105690809613296,0.153968112528575,0.0466003568828776,0.0245238873302304,0.281753846443447,0.133407893182639,0.0200603312683164,0.0683791855598562,0.0323904339168859,0.0198930480048811,0.0014589165797193,0.0181079756045834,0.104891128689873,0.0475525783373353,0.283268728700089,0.024677608972728,0.382870552822486,0.00936526633741508,0.327765284977502,0.164249765818154,0.228782286822354,0.251546702463975,0.151001674647481,0.127222994712526,0.322374036369277,0.170458501395355,0.102436290434911,0.053250939734399,0.115185737280962,0.153672061228216,0.178586809925083,0.100395633809336,0.243294395248756,0.11149650844376,0.126241988096811,0.200469486505697,0.161294599164642,0.0154821562214387,0.126960977333573,0.241273638570202,0.0777755235164446,0.170026088795734,8.46476317666323e-05,0.0603629954406241,0.00360534490576569,0.0173198762001985,0.000270535178757858,0.0592089555036115,0.200506741808391,0.425808533145628,0.13856720028846,0.05070211170463,0.153805656295404,0.00357397042656349,0.108909808556296,0.350084291794737,0.185607544093058,0.185944102733192,0.00588789042579152,0.00340772929352184,0.0186597434018209,0.0207430436720009,0.0596814111359041,0.0469039113876251,0.0452989888138359,0.240672119202067,0.151468909831248,0.449807081603441,0.366305239903546,0.362191277985481,0.093640368775008,0.155616246357473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muntiacus_muntjak,0.151110304700624,0.160406054890848,0.0522359206371813,0.098551295625196,0.142122868314771,0.165499719207472,0.104972752809737,0.124501181274337,0.169887845748135,0.404933715214837,0.530521237869038,0.0714765231279689,0.114582302955468,0.244057306462638,0.47337211687927,0.200973450655685,0.370230633888311,0.134869960454537,0.0536906507168082,0.405380917017857,0.296308988973181,0.11168395114575,0.125348376689889,0.154140291687351,0.0877754090519509,0.0131606201407435,0.0583712587012331,0.24437203460238,0.137471748302826,0.458145372812128,0.0941834346556216,0.386152066799683,0.0869565334000877,0.383088011051355,0.124609747803699,0.195337649153281,0.402746143803271,0.238476267250028,0.216054082204475,0.490482379877307,0.1275125698022,0.122514429479721,0.208691744161168,0.23423459200931,0.323673888438033,0.199040975091856,0.121035439390628,0.383744541061883,0.133599086208897,0.278719747981641,0.18942888672642,0.170688001680468,0.0334074105781637,0.220444877229989,0.390748567889808,0.165421939547436,0.232847899180683,0.00736218607704286,0.135736700681086,0.0255169705073308,0.0376581975197355,0.0145966189532891,0.168392813176601,0.182412610374871,0.641141651847565,0.305171875930781,0.17767034849908,0.187601072151863,0.0364591439744792,0.0962881417674847,0.316225597594843,0.147933694266112,0.276320796789123,0.0398796064233669,0.0087373676480974,0.0451562088790632,0.0388773545292741,0.177449913945348,0.0781319686376235,0.0767609848722626,0.269879389842831,0.207765834427818,0.368628888466986,0.338616436421404,0.273451577456597,0.158191559350849,0.156843373485554,0.42580453252524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
